event_id,session_id,device_id,label,synthetic_condition,anomaly_strength,environmental_condition,simulated_event_type,mq1_mean,mq1_median,mq1_min,mq1_max,mq1_std,mq1_peak_amplitude,mq1_baseline,mq1_max_deviation,mq1_rise_rate,mq1_fall_rate,mq1_auc,mq1_response_duration,mq1_recovery_time,mq1_time_to_peak,mq1_dominant_freq,mq1_spectral_energy,mq1_low_freq_energy,mq1_high_freq_energy,mq1_spectral_entropy,mq2_mean,mq2_median,mq2_min,mq2_max,mq2_std,mq2_peak_amplitude,mq2_baseline,mq2_max_deviation,mq2_rise_rate,mq2_fall_rate,mq2_auc,mq2_response_duration,mq2_recovery_time,mq2_time_to_peak,mq2_dominant_freq,mq2_spectral_energy,mq2_low_freq_energy,mq2_high_freq_energy,mq2_spectral_entropy,mq3_mean,mq3_median,mq3_min,mq3_max,mq3_std,mq3_peak_amplitude,mq3_baseline,mq3_max_deviation,mq3_rise_rate,mq3_fall_rate,mq3_auc,mq3_response_duration,mq3_recovery_time,mq3_time_to_peak,mq3_dominant_freq,mq3_spectral_energy,mq3_low_freq_energy,mq3_high_freq_energy,mq3_spectral_entropy,mq4_mean,mq4_median,mq4_min,mq4_max,mq4_std,mq4_peak_amplitude,mq4_baseline,mq4_max_deviation,mq4_rise_rate,mq4_fall_rate,mq4_auc,mq4_response_duration,mq4_recovery_time,mq4_time_to_peak,mq4_dominant_freq,mq4_spectral_energy,mq4_low_freq_energy,mq4_high_freq_energy,mq4_spectral_entropy,target_temp_mean,target_temp_max,target_temp_min,deltaT_mean,deltaT_max,deltaT_std,deltaT_rate_of_change,env_temp_mean,env_temp_range,humidity_mean,humidity_range,pressure_mean,pressure_range,total_motion_count,pct_window_motion,proximity_min,proximity_mean,gas_correlation,max_gas_response,mean_gas_response,gas_response_variance,chemical_thermal_agreement,n_sensors_above_baseline,multimodal_anomaly_score
EVT_00000,SES_0000,NARCOSCAN_DEV_007,HIGH_RISK_SCREENING_EVENT,gas_thermal_combined,0.688129664665211,moderate,gas_thermal_combined,483.51427610744656,432.5450983103681,320.2434408448466,792.6282056877321,133.08192216733462,429.8096643734958,362.8185413142363,429.8096643734958,88.67482904143054,72.20610386997873,22799.366228971045,11.7,8.0,3.9,0.0543478260869565,46275420.99017273,1612234.1387689053,17103.10756660438,1.409658501127477,341.6072082230875,342.8534963196412,291.83385439669604,409.1157905639875,21.031244046748995,61.596097288144165,347.51969327584334,61.596097288144165,73.59583087042034,92.60910550100346,1046.5765054859498,0.3,0.1,3.0,4.3478260869565215,21553354.820247147,6674.89944443442,33769.22280266187,5.808630732459373,366.803337301735,314.0826849230798,238.27735865262605,681.8658184172407,119.30109562640544,409.6708709349842,272.1949474822565,409.6708709349842,116.10005346399444,45.1567916513975,17737.733467652135,12.5,6.5,5.8,0.0543478260869565,27375048.89989661,1295018.1566409976,14352.64063416701,1.9851767850399664,402.0137303545295,396.000493583506,276.96071161006046,558.2573815002759,75.11229757234413,252.69909336053803,305.55828813973784,252.69909336053803,64.40183272421842,73.1297348202545,17894.061635652033,12.7,9.8,5.4,0.0543478260869565,30775268.98178956,493975.9941078009,24985.4433272928,1.4551729936600892,37.677874103113936,40.064075506058536,35.88481112621893,2.4861260600514576,4.510953733772381,0.8054728211410075,22.90062210735848,35.19116845449128,1.6669867893361143,40.2456638272004,3.2774168226698848,1012.8219632696604,1.212537708288778,8,0.1793478260869565,27.72969416888557,108.59819702682648,0.4447108014193947,429.8096643734958,288.4439314892905,21854.468653964967,0.6320019755776418,4,0.3677235579045093
EVT_00001,SES_0000,NARCOSCAN_DEV_007,NORMAL,cleaning_activity,0.0992581008589092,moderate,cleaning_activity,390.5596092627481,364.1851729601772,325.11009192554536,692.7509454574782,75.67908910211561,334.0313149365934,358.71963052088483,334.0313149365934,75.52114152212346,74.2041366034133,7234.8647980609,4.4,2.3,3.0,0.050251256281407,31494562.450044487,547659.8236277181,22208.966841214784,3.046559339337385,344.8508745503539,344.7773204131676,265.20932287575147,406.49029607149447,19.685373694833256,67.54542021753929,338.9448758539552,73.73555297820371,84.74102416240828,65.39649825049725,2156.549845310881,0.3,0.4,0.3,4.170854271356784,23742618.28351417,9829.300920602676,28728.335861168063,6.067782659387658,307.14634818586154,278.260625476696,243.45226200614985,524.7494375612433,69.36799783430452,251.31537239264367,273.4340651685996,251.31537239264367,51.93764119368672,51.072038569526285,7377.264525796392,5.3,2.6,3.0,0.050251256281407,19731008.86716266,468310.1488271251,10475.803965112847,2.347265273757553,312.0858648201149,311.87466439861186,263.393337859334,370.129682374253,17.99764884614763,55.27061280836256,314.8590695658904,55.27061280836256,66.48490416590727,60.3985469519813,1186.9353916906653,0.8,0.1,2.6,1.2060301507537687,19446578.974517148,7020.636538378861,25208.942178550427,5.967683938118719,39.483529363132746,40.90948047574829,38.132105307077104,4.466675443596887,5.614692774991284,0.4029973739128224,14.970413966918144,35.01782761763151,1.95249764268452,39.64485008070444,3.146007102977336,1012.8276551814052,1.326796796721851,10,0.1909547738693467,20.438766439797263,141.7002194537276,0.2454461689500597,334.0313149365934,177.04068008878474,14244.98764162526,-0.043281713530614,3,0.3465979261193819
EVT_00002,SES_0000,NARCOSCAN_DEV_007,UNKNOWN,sensor_drift,0.5431722614674135,moderate,sensor_drift,354.8067474951745,355.1442064773639,315.1792466069574,404.9224133314421,14.366994287851837,45.51932610505679,359.4030872263853,45.51932610505679,53.725626224712414,59.74414272462019,619.3091912827445,0.3,0.3,5.3,1.5116279069767442,21688209.03799113,2648.2305072383747,14301.78891545569,5.707299125683947,335.6151451051696,336.3419943865813,241.0917873844064,411.43883379915326,21.30066271521729,75.66972939069802,335.76910440845523,94.67731702404885,98.31647266707247,79.96120620140692,1374.807331764987,1.2,0.2,1.5,4.3604651162790695,19451693.9432443,8683.125950126392,30125.1065098885,5.759462998634302,271.229543376149,272.2267095629496,232.68669544575408,301.4505985626664,12.849839626841293,29.815820039338973,271.63477852332744,38.94808307757336,53.80512110763124,53.31261166713506,788.4123776607869,0.3,0.1,8.5,4.476744186046512,12681660.375496812,2114.262930874336,12006.271877315794,5.846423123283714,442.06229612688446,436.5605730626036,303.52488763047654,589.6094957270598,72.86345822345655,242.296761988767,347.3127337382928,242.296761988767,94.834022464852,58.63303789765092,16525.832152400624,10.8,0.2,12.4,0.0581395348837209,34525243.03861578,418090.62947596377,38343.312394371584,2.674249730834375,40.54786507878706,41.74141497010068,38.57271529320747,5.74456147345389,6.847392305798403,0.4919782178410428,22.261973847530747,34.80330360533318,1.7159507051292024,39.9428128466142,2.8039133754512804,1012.9368642827528,1.0822563956313616,5,0.0930232558139534,27.241565683662387,126.8902687264641,0.0071234045546177,242.296761988767,98.3254093809652,7180.769117560458,0.0995958440955551,3,0.3130528144249206
EVT_00003,SES_0000,NARCOSCAN_DEV_007,NORMAL,crowded_platform,0.0495514191259922,moderate,crowded_platform,383.29222290162943,367.0815701060249,324.26161306444817,486.6261959306206,41.83684239798877,134.7137778684464,351.9124180621742,134.7137778684464,68.98810826504285,84.3288367540955,4523.07456679666,5.1,2.0,11.2,0.074074074074074,20069538.68502538,101855.98857096162,16290.704702843585,2.572657534040099,340.6494749301059,339.9408737401482,285.48825708820334,408.75233070345706,22.368734842728745,63.462317331693896,345.2900133717632,63.462317331693896,100.25562857827764,77.48404774680273,907.1180674440864,0.5,0.1,3.3,3.9259259259259256,15733227.38426385,5810.7247856122285,27963.59536072848,5.3898574306230165,272.852884847928,272.7351768251154,246.89231653759737,301.58388254701543,12.028870175797346,33.39569027940792,268.1881922676075,33.39569027940792,37.38346859952509,35.500291017433085,1005.6910164142404,0.3,0.2,2.9,1.4814814814814814,10070107.715818284,1794.8554497298933,7971.97049543772,5.628937967675007,342.0453869214464,334.92582036402,246.2792427572508,442.8879540025486,36.72077919377065,134.8136055516523,308.0743484508963,134.8136055516523,57.03477942506737,57.91935610689734,4908.778502322454,5.8,2.9,7.4,0.074074074074074,15976367.415743344,71198.66403897652,19819.390621365532,2.939979419075549,39.69760839845601,41.06029265045378,38.29629134308132,4.628732153700318,5.617449878745569,0.3859711004569911,18.991110803642908,35.06887624475568,1.5376827283118075,40.23643791403059,3.067305030639901,1012.9061662946376,1.250673436434795,12,0.6962962962962963,19.792227689681503,49.56432680370487,0.0170558137761465,134.8136055516523,91.59634775780012,1976.4210873752363,0.1280596170439954,3,0.2481545199606426
EVT_00004,SES_0000,NARCOSCAN_DEV_007,UNKNOWN,insufficient_agreement,0.4737662543258868,moderate,insufficient_agreement,363.4305372887181,359.90215895240243,147.70916963465658,558.1907658450293,28.91243064818204,201.97873704758385,356.2120287974455,208.50285916278887,216.9406508266199,207.78063554448465,3533.875647092699,4.4,0.1,16.2,0.0377358490566037,35223186.28118734,52231.964507296856,58528.58108583967,5.652815017327432,350.7224341990604,350.38007922880183,39.56919320033939,665.1647044042851,37.62018966390501,323.88780071461827,341.2769036896668,323.88780071461827,293.6708797359259,321.43864032400626,4394.630330901136,6.2,0.1,15.7,0.0377358490566037,32971698.69802855,55619.7619169512,131904.66190418336,6.098459161130455,283.717026637734,280.5556582052031,124.8051955477506,400.6681577012031,22.807293397073497,132.6677378012655,268.0004198999376,143.19522435218698,137.27464690813696,139.67738913305078,4680.267204893275,7.3,0.1,16.3,0.0377358490566037,21469113.81660806,39787.70589578931,29135.16785748617,5.100268810209097,443.0421477999925,399.71855967963415,104.61086724221396,744.4316911400141,128.77367430822096,424.39585844705584,320.03583269295825,424.39585844705584,227.92300832191688,237.9081444909271,33423.061319069726,15.4,3.0,9.5,0.0377358490566037,56410286.0393486,2114426.495919086,82775.84739718349,1.2047108708996055,36.425816091943545,60.0,-10.0,1.7356063814534228,50.63691707411319,3.0593937092019257,498.0291877468534,34.80028179870569,70.0,39.79953315866744,2.733886141677665,1012.9248068108944,1.3440702947701766,13,0.2113207547169811,18.087709083297653,108.52805072356658,0.5489820041172725,424.39585844705584,270.7325335026309,12556.71805109888,-0.0202865155096238,4,0.5506565437905496
EVT_00005,SES_0000,NARCOSCAN_DEV_007,UNKNOWN,conflicting_sensor_response,0.4202928582687798,moderate,conflicting_sensor_response,352.66120243397523,349.8519371032494,317.7301625284062,478.4334236657376,20.552982189954992,130.83816568346998,347.59525798226764,130.83816568346998,120.12069695809448,135.88268069800515,1050.7214390575368,0.5,0.1,2.5,2.4074074074074074,13477573.668140408,3765.912235493953,19041.70846729569,5.174349637346806,277.181069610535,274.47790817197085,177.509925848727,513.280453345219,52.555516329437005,168.13861410813445,345.1418392370846,168.13861410813445,189.74776907344028,226.84184889871452,249.1995461990656,0.1,0.1,2.5,0.0925925925925925,8595874.185886154,110510.05921625816,38556.13303004134,2.5179482353364917,275.79537027816144,275.1795900186453,231.70600322509745,371.37881213396247,15.435844353615048,91.88627149377692,279.49254064018555,91.88627149377692,90.78131050487428,109.8025795289368,381.1623554016192,0.2,0.1,0.7,1.2037037037037035,8240545.96823994,1815.6974763439528,11050.39994523824,5.223606353986283,526.0385080477296,561.6787225710693,285.5878379238804,698.6387732878574,132.4099516274152,372.5475744676129,326.0911988202445,372.5475744676129,173.01810358799946,138.19288953706837,21753.52040506582,8.6,2.9,6.9,0.0925925925925925,31778881.981818017,918758.9442393214,27936.45015727092,0.8653055459591464,39.67597592416863,60.0,38.21102830263932,4.88362181055188,53.84097043965245,4.761452945871483,491.1417109432202,35.070238100137495,1.3450984146192226,40.446750836185394,50.44542786197597,1012.8306254352394,1.115378168634379,9,0.2592592592592592,22.41430902978665,155.49963515212116,0.0317906700827603,372.5475744676129,190.85265643824857,11731.263851551095,0.1099682508551705,4,0.4701980967953211
EVT_00006,SES_0000,NARCOSCAN_DEV_007,NORMAL,food_stall,0.1185776216620057,moderate,food_stall,356.1049379797269,354.9231967354132,296.96703540958293,398.0752503177185,14.51487207929434,43.72877001949422,354.34648029822426,57.37944488864133,55.56699305734367,71.42931191531721,1775.2539635674034,0.9,0.1,2.2,0.9293680297397768,34168758.850191325,6178.63988322111,22158.02341060736,6.35517278575367,458.4321312186884,476.97209725343066,286.383149967433,594.0449560455035,78.4447928285253,245.47503400110816,348.5699220443953,245.47503400110816,70.55762069362225,87.78560145326082,30044.879448787528,20.4,2.8,22.1,0.037174721189591,58188359.59856151,774686.4539574083,52970.79873952018,2.3265284262173918,275.014998776525,274.0680672599626,243.00725824335697,320.45085740452816,11.46009679387178,44.68104985027748,275.7698075542507,44.68104985027748,55.98670479417862,37.37362201636222,1086.892412471119,2.1,0.3,17.1,2.044609665427509,20380672.92668522,3831.6465980949897,13832.751993505446,6.287769598134704,369.54736585816687,373.8709657283642,238.5004837875941,461.4244221466483,40.58897953201652,157.61533177850453,303.80909036814376,157.61533177850453,78.72210115101956,89.67480676025022,17875.69652401143,19.7,9.4,16.7,0.037174721189591,37179221.91461109,177394.4243487732,44189.65304731291,3.691184284041583,37.202690245723424,38.49943137676661,35.97784350627395,2.107486170830803,3.283917019235868,0.3983967445130851,19.23716148107385,35.09968473518351,1.6914793821965262,40.07022428407582,3.2572687860630154,1012.6695336896692,50.83184242792436,12,0.1598513011152416,34.99443423974069,149.72143419217662,0.1467314042054196,245.47503400110816,122.8750464123461,7154.019637322309,-0.0310711572443912,3,0.2353806645980612
EVT_00007,SES_0000,NARCOSCAN_DEV_007,HIGH_RISK_SCREENING_EVENT,multi_sensor_agreement,0.7886483344464124,moderate,multi_sensor_agreement,406.7032926586685,400.64866960471664,331.9953644109012,517.0551536511489,46.25226618588801,163.90109477760058,353.1540588735483,163.90109477760058,126.5613231672806,114.99304214864634,7709.515322534207,9.8,5.2,5.6,0.0704225352112676,23791651.334916063,132864.86721228296,18783.21656044518,2.134095087930461,383.2565533265015,377.0654103490859,278.2407554969167,584.0941512032045,46.57206537809392,254.98261905816872,329.1115321450358,254.98261905816872,227.6581686732615,211.23270481416216,7907.623528049624,6.8,0.6,10.3,0.0704225352112676,21165745.097663317,111991.28630831688,41289.34649820933,3.334197691816552,318.96419472747374,293.5333884797629,245.17158988475103,482.37915649094,58.82488477617866,210.8859538814101,271.4932026095299,210.8859538814101,86.51867859090697,82.3987072036968,6948.726084525184,7.4,3.5,4.4,0.0704225352112676,14938190.49136487,235589.2966348976,9879.707603924684,2.072512920143755,381.8781591429349,384.8576945358087,289.0234892533569,522.2549962662972,51.97321321264689,209.7232812425002,312.531715023797,209.7232812425002,154.0718893162558,154.3612121667362,10003.682374436574,9.3,2.1,10.9,0.0704225352112676,21091564.35173025,164615.30657198295,27166.039207840506,2.0072030877325835,39.9793602362594,41.44746146200109,37.89791962720815,5.079375200142242,6.43293783489007,0.5186655381950124,20.08000050780487,34.89998503611716,1.630001991811568,40.345402145806254,51.176630757887786,1013.23165141898,50.69036504688518,5,0.0845070422535211,23.58380272669413,120.56107370841276,0.6472957252115364,254.98261905816872,209.8732372399199,1037.3355730993635,0.146918998751916,4,0.3697107551911232
EVT_00008,SES_0000,NARCOSCAN_DEV_007,NORMAL,perfume_exposure,0.0730665501965179,moderate,perfume_exposure,366.32238782571903,363.9522555789778,277.28148251498675,428.2001621845879,20.998904156481764,72.81469999739267,355.38546218719523,78.10397967220848,67.98658718253324,101.43122696863249,3438.0494730032706,3.8,0.4,6.7,0.0418410041841004,32177297.945748184,30673.705867367014,22020.29423751925,4.874892423215693,337.2634000398644,338.4669963571431,272.46864971976566,386.6421335345671,21.52080687508237,48.8842579565549,337.7578755780122,65.28922585824654,78.79481496650658,73.32420555027448,1953.7542187556285,0.7,0.1,2.4,1.2552301255230125,27296129.326265987,10332.441593279302,45013.40126899452,6.239960280030401,309.7175676575666,283.08224170224383,245.14161131284337,506.8818876610128,64.10222554271155,236.27295438318535,270.6089332778274,236.27295438318535,48.005717860084815,48.39417924950578,9912.9030267276,9.5,4.6,5.5,0.0418410041841004,23908142.021424256,477245.9878769141,13790.902806760676,2.2844053065206333,313.5491999591278,313.35187998328985,266.78091535302315,360.007903946284,17.657029483893808,54.61216855864296,305.395735387641,54.61216855864296,63.54926557071474,73.51029157454525,2772.5930247641923,5.2,0.2,7.4,1.7573221757322175,23571344.284963813,8671.115073164467,28585.48240514943,6.367371927828215,38.83319601526691,39.94359422201653,37.32238655008332,4.084501186759214,5.0590027063130645,0.388974994673909,16.0495105199523,34.75083307747361,1.7420934190534183,39.84566032273679,3.077555478312881,1012.8234730574673,1.195824029644882,10,0.1631799163179916,17.962394935168465,95.05766971992564,0.1151304069484419,236.27295438318535,103.14602022394398,5985.6607967891705,-0.0575550874206757,3,0.2777923036375103
EVT_00018,SES_0002,NARCOSCAN_DEV_010,UNKNOWN,sensor_drift,0.293306137960801,moderate,sensor_drift,328.5084322606073,330.5356143428753,179.15640014746273,417.3252929993862,22.604267933312013,91.89120132475487,325.4340916746313,146.27769152716857,139.30370341106558,132.96571785341857,1152.3074188536202,0.3,0.1,3.3,0.9629629629629628,14637880.304341603,8677.011835524805,25812.310858539844,5.365492421363617,736.5479202238256,736.8589339726952,257.52922870566124,1137.8366661560672,106.18116015228706,537.8610573209614,599.9756088351057,537.8610573209614,402.9776499229745,416.9054470246672,18889.450282084763,11.0,1.6,10.1,0.074074074074074,74759932.4702393,599385.7941478167,161638.82291396352,3.3737313274008995,387.704856878152,389.62242157119226,222.56691710831183,488.8335591896077,21.982922597746946,97.90993549252728,390.9236236970804,168.3567065887686,162.29909065103715,154.37216834055198,609.8053202698109,0.3,0.1,3.2,0.074074074074074,20357771.165934328,8538.221483444622,24081.078317406373,5.598935534044714,537.4153345426341,540.1370911142428,247.5338119580226,730.7507685447774,39.00803771992852,181.36695417879295,549.3838143659844,301.8500024079618,292.2966813115181,294.046492966478,572.8547822112134,0.4,0.1,9.6,4.37037037037037,39195477.28912464,19790.22514134332,82919.59781491384,5.549551056102319,37.8272314724174,39.62735419149398,-10.0,4.952953549736447,6.270274882854201,0.5134811567367823,22.161693418349323,32.91163591557581,44.07042603813392,66.69209614568527,83.58453508028833,1019.6000886258876,0.979436431681961,9,0.2222222222222222,42.982868060217335,189.7885855661142,0.5974554698527075,537.8610573209614,227.2572870792592,33408.83481926831,0.1695881133243692,4,0.4809982163992813
